OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV6644	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	
ASV6645	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
ASV6646	Fungi	Basidiomycota	Agaricomycetes				
ASV6647	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	
ASV6648	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	cucumeris
ASV6649	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	thermophila
ASV6650	Fungi	Ascomycota					
ASV6651	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV6652	Fungi	Ascomycota					
ASV6653	Fungi	Ascomycota					
ASV6654	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	
ASV6655	Fungi	Ascomycota	Sordariomycetes				
ASV6656	Fungi						
ASV6657	Fungi	Ascomycota					
ASV6658	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	kotlabae
ASV6659	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV6660	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	parvisporum
ASV6661	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	
ASV6662	Fungi						
ASV6663	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	
ASV6664	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6665	Fungi	Rozellomycota					
ASV6666	Fungi	Ascomycota					
ASV6667	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae		
ASV6668	Fungi						
ASV6669	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Dothiorella	citricola
ASV6670	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	borealis
ASV6671	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthiopsis	
ASV6672	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Hyalodendriella	
ASV6673	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	felina
ASV6674	Fungi						
ASV6675	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Monodictys	castaneae
ASV6676	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	radians
ASV6677	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	
ASV6678	Fungi	Ascomycota	Sordariomycetes				
ASV6679	Fungi						
ASV6680	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	bicornis
ASV6681	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
ASV6682	Fungi						
ASV6683	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Deniquelata	barringtoniae
ASV6684	Fungi						
ASV6685	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6686	Fungi						
ASV6687	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	scyphoides
ASV6688	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV6689	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Wojnowiciella	
ASV6690	Fungi	Ascomycota	Sordariomycetes				
ASV6691	Fungi						
ASV6692	Fungi	Ascomycota					
ASV6693	Fungi	Ascomycota					
ASV6694	Fungi	Ascomycota	Sordariomycetes				
ASV6695	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6696	Fungi						
ASV6697	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Pseudolophiostoma	vitigenum
ASV6698	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	ligniaria
ASV6699	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae		
ASV6700	Fungi						
ASV6701	Fungi	Ascomycota					
ASV6702	Fungi	Ascomycota					
ASV6703	Fungi	Ascomycota					
ASV6704	Fungi	Ascomycota					
ASV6705	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora	
ASV6706	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae	Cristinia	
ASV6707	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	
ASV6708	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV6709	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	floriforme
ASV6710	Fungi	Ascomycota	Dothideomycetes				
ASV6711	Fungi	Ascomycota	Sordariomycetes	Sordariales			
ASV6712	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	
ASV6713	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	sorbicola
ASV6714	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	
ASV6715	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Myxotrichum	stipitatum
ASV6716	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypoxylon	macrocarpum
ASV6717	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6718	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Peniophorella	
ASV6719	Fungi						
ASV6720	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Brachyphoris	oviparasitica
ASV6721	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae		
ASV6722	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV6723	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	striatum
ASV6724	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	
ASV6725	Fungi						
ASV6726	Fungi	Ascomycota					
ASV6727	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6728	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces	
ASV6729	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae		
ASV6730	Fungi						
ASV6731	Fungi	Ascomycota					
ASV6732	Fungi						
ASV6733	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV6734	Fungi	Ascomycota					
ASV6735	Fungi						
ASV6736	Fungi	Ascomycota					
ASV6737	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	miodochialis
ASV6738	Fungi	Ascomycota	Dothideomycetes				
ASV6739	Fungi	Ascomycota					
ASV6740	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	intricans
ASV6741	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
ASV6742	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Arrhenia	gerardiana
ASV6743	Fungi	Ascomycota					
ASV6744	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	siamensis
ASV6745	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	parvisporum
ASV6746	Fungi	Ascomycota					
ASV6747	Fungi	Ascomycota					
ASV6748	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	
ASV6749	Fungi	Ascomycota					
ASV6750	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	bulbillosum
ASV6751	Fungi						
ASV6752	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
ASV6753	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
ASV6754	Fungi	Ascomycota	Sordariomycetes	Coniochaetales			
ASV6755	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	kotlabae
ASV6756	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	gilbertsonii
ASV6757	Fungi	Ascomycota	Dothideomycetes	Valsariales	Valsariaceae	Myrmaecium	fulvopruinatum
ASV6758	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
ASV6759	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6760	Fungi	Ascomycota	Sordariomycetes				
ASV6761	Fungi						
ASV6762	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV6763	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola
ASV6764	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Colacogloea	philyla
ASV6765	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Polyschema	congolense
ASV6766	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV6767	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
ASV6768	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fuscoporia	contigua
ASV6769	Fungi	Ascomycota					
ASV6770	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	randhawae
ASV6771	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	kotlabae
ASV6772	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV6773	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	
ASV6774	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	dendrophila
ASV6775	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	bactrocephalum
ASV6776	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	circinatum
ASV6777	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV6778	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Meyerozyma	guilliermondii
ASV6779	Fungi	Ascomycota	Eurotiomycetes				
ASV6780	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	gilbertsonii
ASV6781	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6782	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
ASV6783	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	sorbicola
ASV6784	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Buckleyzymaceae	Buckleyzyma	
ASV6785	Fungi	Basidiomycota	Agaricomycetes				
ASV6786	Fungi						
ASV6787	Fungi	Ascomycota					
ASV6788	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola
ASV6789	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	
ASV6790	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
ASV6791	Fungi	Ascomycota					
ASV6792	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	
ASV6793	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV6794	Fungi	Ascomycota					
ASV6795	Fungi	Basidiomycota	Agaricomycetes	Russulales			
ASV6796	Fungi	Ascomycota					
ASV6797	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Scytinopogon	
ASV6798	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales			
ASV6799	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6800	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	
ASV6801	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae		
ASV6802	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae		
ASV6803	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Groenewaldozyma	auringiensis
ASV6804	Fungi	Ascomycota					
ASV6805	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV6806	Fungi						
ASV6807	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
ASV6808	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	
ASV6809	Fungi	Ascomycota					
ASV6810	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae		
ASV6811	Fungi	Chytridiomycota					
ASV6812	Fungi						
ASV6813	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	modesta
ASV6814	Fungi	Ascomycota					
ASV6815	Fungi						
ASV6816	Fungi	Ascomycota					
ASV6817	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	
ASV6818	Fungi	Ascomycota					
ASV6819	Fungi	Basidiomycota	Agaricomycetes				
ASV6820	Fungi						
ASV6821	Fungi	Ascomycota					
ASV6822	Fungi	Rozellomycota					
ASV6823	Fungi	Ascomycota	Sordariomycetes				
ASV6824	Fungi	Ascomycota					
ASV6825	Fungi						
ASV6826	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Periglandula	
ASV6827	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	echinaceum
ASV6828	Fungi						
ASV6829	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6830	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	
ASV6831	Fungi	Ascomycota					
ASV6832	Fungi						
ASV6833	Fungi						
ASV6834	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales			
ASV6835	Fungi	Ascomycota					
ASV6836	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	
ASV6837	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Waitea	var._circinata
ASV6838	Fungi	Ascomycota					
ASV6839	Fungi						
ASV6840	Fungi						
ASV6841	Fungi	Glomeromycota	Glomeromycetes				
ASV6842	Fungi						
ASV6843	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
ASV6844	Fungi						
ASV6845	Fungi	Ascomycota					
ASV6846	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV6847	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
ASV6848	Fungi	Ascomycota					
ASV6849	Fungi	Ascomycota					
ASV6850	Fungi	Ascomycota					
ASV6851	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	
ASV6852	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
ASV6853	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
ASV6854	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	pyriforme
ASV6855	Fungi						
ASV6856	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	
ASV6857	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	schizachyrii
ASV6858	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV6859	Fungi	Ascomycota					
ASV6860	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV6861	Fungi						
ASV6862	Fungi	Basidiomycota	Agaricomycetes				
ASV6863	Fungi	Ascomycota					
ASV6864	Fungi	Basidiomycota	Cystobasidiomycetes				
ASV6865	Fungi						
ASV6866	Fungi						
ASV6867	Fungi	Ascomycota					
ASV6868	Fungi						
ASV6869	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV6870	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Lophotrichus	fimeti
ASV6871	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6872	Fungi	Ascomycota					
ASV6873	Fungi	Ascomycota	Sordariomycetes				
ASV6874	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
ASV6875	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	fluviale
ASV6876	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV6877	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV6878	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6879	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Liberomyces	pistaciae
ASV6880	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV6881	Fungi	Ascomycota					
ASV6882	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnascella	hyalinospora
ASV6883	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Poaceascoma	
ASV6884	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiales_fam_Incertae_sedis	Endosporium	populi-tremuloides
ASV6885	Fungi						
ASV6886	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6887	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae		
ASV6888	Fungi	Ascomycota					
ASV6889	Fungi	Ascomycota					
ASV6890	Fungi	Ascomycota					
ASV6891	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae		
ASV6892	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	nicholsonii
ASV6893	Fungi	Ascomycota					
ASV6894	Fungi	Ascomycota					
ASV6895	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	oligospora
ASV6896	Fungi	Ascomycota					
ASV6897	Fungi	Ascomycota					
ASV6898	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	thermophila
ASV6899	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fuscoporia	
ASV6900	Fungi	Ascomycota					
ASV6901	Fungi						
ASV6902	Fungi	Ascomycota					
ASV6903	Fungi						
ASV6904	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizales_fam_Incertae_sedis	Trichobolus	zukalii
ASV6905	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV6906	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	saccatum
ASV6907	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6908	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	radians
ASV6909	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	kotlabae
ASV6910	Fungi	Ascomycota					
ASV6911	Fungi						
ASV6912	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales			
ASV6913	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	vermiculata
ASV6914	Fungi	Ascomycota					
ASV6915	Fungi	Ascomycota					
ASV6916	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	Mycocaliciaceae	Mycocalicium	victoriae
ASV6917	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	saitoi
ASV6918	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Fellomyces	
ASV6919	Fungi	Ascomycota	Sordariomycetes				
ASV6920	Fungi	Ascomycota					
ASV6921	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
ASV6922	Fungi	Ascomycota					
ASV6923	Fungi						
ASV6924	Fungi	Ascomycota					
ASV6925	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
ASV6926	Fungi						
ASV6927	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis		
ASV6928	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Neodendryphiella	mali
ASV6929	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	
ASV6930	Fungi	Ascomycota					
ASV6931	Fungi	Ascomycota					
ASV6932	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	karoo
ASV6933	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV6934	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	
ASV6935	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
ASV6936	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV6937	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	rosae
ASV6938	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6939	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6940	Fungi						
ASV6941	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
ASV6942	Fungi						
ASV6943	Fungi						
ASV6944	Fungi						
ASV6945	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	microsporus
ASV6946	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	arrhizus
ASV6947	Fungi						
ASV6948	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales			
ASV6949	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	
ASV6950	Fungi						
ASV6951	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
ASV6952	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	
ASV6953	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	dimennae
ASV6954	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	caricae-papayae
ASV6955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	
ASV6956	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV6957	Fungi	Ascomycota					
ASV6958	Fungi						
ASV6959	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae		
ASV6960	Fungi	Ascomycota					
ASV6961	Fungi	Ascomycota					
ASV6962	Fungi						
ASV6963	Fungi	Basidiomycota					
ASV6964	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	
ASV6965	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
ASV6966	Fungi						
ASV6967	Fungi	Basidiomycota	Agaricomycetes				
ASV6968	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	prunulus
ASV6969	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
ASV6970	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Resupinatus	niger
ASV6971	Fungi	Basidiomycota					
ASV6972	Fungi	Ascomycota					
ASV6973	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	armeniaca
ASV6974	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6975	Fungi	Ascomycota					
ASV6976	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6977	Fungi	Ascomycota					
ASV6978	Fungi	Ascomycota					
ASV6979	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	opuntiae
ASV6980	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV6981	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	nicholsonii
ASV6982	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
ASV6983	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV6984	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae		
ASV6985	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
ASV6986	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV6987	Fungi	Ascomycota					
ASV6988	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	rajasthanensis
ASV6989	Fungi	Basidiomycota					
ASV6990	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	f._cystidiatum
ASV6991	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	
ASV6992	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae		
ASV6993	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae		
ASV6994	Fungi						
ASV6995	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	flava
ASV6996	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	centenaria
ASV6997	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	restricta
ASV6998	Fungi	Ascomycota					
ASV6999	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiales_fam_Incertae_sedis	Endosporium	aviarium
ASV7000	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV7001	Fungi	Ascomycota					
ASV7002	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	
ASV7003	Fungi						
ASV7004	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	pakistanicus
ASV7005	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae		
ASV7006	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	nigricans
